event_type,timestamp,order_id,time,quantity,wait_time,remaining_parts,machine,item_id,start_time,end_time,processing_time,failure_time,repair_time,downtime,departure_time,products_shipped,delay_time,product_ids,parts_added,new_level
machine_processing,0.0,,,,6.250000000000088,,Machine B,29.0,14.16971461067917,14.253047944012504,0.08333333333333393,,,,,,,,,
order_arrival,14.260207641543339,99.0,14.260207641543339,,,,,,,,,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine C,29.0,14.253047944012504,14.31971461067917,0.06666666666666643,,,,,,,,,
order_completed,14.31971461067917,29.0,14.31971461067917,,,,,,,,,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine B,30.0,14.253047944012504,14.336381277345838,0.08333333333333393,,,,,,,,,
order_arrival,14.364355655681582,100.0,14.364355655681582,,,,,,,,,,,,,,,,,
order_arrival,14.393876891765219,101.0,14.393876891765219,,,,,,,,,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine C,30.0,14.336381277345838,14.403047944012505,0.06666666666666643,,,,,,,,,
order_completed,14.403047944012505,30.0,14.403047944012505,,,,,,,,,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine B,31.0,14.336381277345838,14.419714610679172,0.08333333333333393,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine C,31.0,14.419714610679172,14.486381277345838,0.06666666666666643,,,,,,,,,
order_completed,14.486381277345838,31.0,14.486381277345838,,,,,,,,,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine B,32.0,14.419714610679172,14.503047944012506,0.08333333333333393,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine C,32.0,14.503047944012506,14.569714610679172,0.06666666666666643,,,,,,,,,
order_completed,14.569714610679172,32.0,14.569714610679172,,,,,,,,,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine B,33.0,14.503047944012506,14.58638127734584,0.08333333333333393,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine C,33.0,14.58638127734584,14.653047944012506,0.06666666666666643,,,,,,,,,
order_completed,14.653047944012506,33.0,14.653047944012506,,,,,,,,,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine B,34.0,14.58638127734584,14.669714610679174,0.08333333333333393,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine C,34.0,14.669714610679174,14.73638127734584,0.06666666666666643,,,,,,,,,
order_completed,14.73638127734584,34.0,14.73638127734584,,,,,,,,,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine B,35.0,14.669714610679174,14.753047944012508,0.08333333333333393,,,,,,,,,
order_arrival,14.759513678020353,102.0,14.759513678020353,,,,,,,,,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine C,35.0,14.753047944012508,14.819714610679174,0.06666666666666643,,,,,,,,,
order_completed,14.819714610679174,35.0,14.819714610679174,,,,,,,,,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine B,36.0,14.753047944012508,14.836381277345842,0.08333333333333393,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine C,36.0,14.836381277345842,14.903047944012508,0.06666666666666643,,,,,,,,,
order_completed,14.903047944012508,36.0,14.903047944012508,,,,,,,,,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine B,37.0,14.836381277345842,14.919714610679176,0.08333333333333393,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine C,37.0,14.919714610679176,14.986381277345842,0.06666666666666643,,,,,,,,,
order_completed,14.986381277345842,37.0,14.986381277345842,,,,,,,,,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine B,38.0,14.919714610679176,15.00304794401251,0.08333333333333393,,,,,,,,,
order_arrival,15.066146348702508,103.0,15.066146348702508,,,,,,,,,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine C,38.0,15.00304794401251,15.069714610679176,0.06666666666666643,,,,,,,,,
order_completed,15.069714610679176,38.0,15.069714610679176,,,,,,,,,,,,,,,,,
order_arrival,15.119314700975757,104.0,15.119314700975757,,,,,,,,,,,,,,,,,
order_arrival,15.27212531502824,105.0,15.27212531502824,,,,,,,,,,,,,,,,,
order_arrival,15.412971045476034,106.0,15.412971045476034,,,,,,,,,,,,,,,,,
order_arrival,15.437850770988302,107.0,15.437850770988302,,,,,,,,,,,,,,,,,
order_arrival,15.653495740569609,108.0,15.653495740569609,,,,,,,,,,,,,,,,,
machine_repair,0.0,,,,,,Machine A,,,,,,15.732536443719532,9.117212736884124,,,,,,
order_arrival,15.76977270536744,109.0,15.76977270536744,,,,,,,,,,,,,,,,,
machine_processing,0.0,,,,8.550000000000107,,Machine A,39.0,15.769714610679193,15.853047944012527,0.08333333333333393,,,,,,,,,
warehouse_get,15.853047944012527,,15.853047944012527,1.0,0.0,260.0,,,,,,,,,,,,,,
order_arrival,15.883139009603852,110.0,15.883139009603852,,,,,,,,,,,,,,,,,
order_arrival,15.883224818562288,111.0,15.883224818562288,,,,,,,,,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine B,39.0,15.853047944012527,15.93638127734586,0.08333333333333393,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine A,40.0,15.853047944012527,15.93638127734586,0.08333333333333393,,,,,,,,,
warehouse_get,15.93638127734586,,15.93638127734586,1.0,0.0,259.0,,,,,,,,,,,,,,
order_arrival,15.941993781034363,112.0,15.941993781034363,,,,,,,,,,,,,,,,,
order_arrival,15.944944118054837,113.0,15.944944118054837,,,,,,,,,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine C,39.0,15.93638127734586,16.00304794401253,0.0666666666666682,,,,,,,,,
order_completed,16.00304794401253,39.0,16.00304794401253,,,,,,,,,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine B,40.0,15.93638127734586,16.019714610679195,0.08333333333333393,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine A,41.0,15.93638127734586,16.019714610679195,0.08333333333333393,,,,,,,,,
warehouse_get,16.019714610679195,,16.019714610679195,1.0,0.0,258.0,,,,,,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine C,40.0,16.019714610679195,16.08638127734586,0.06666666666666643,,,,,,,,,
order_completed,16.08638127734586,40.0,16.08638127734586,,,,,,,,,,,,,,,,,
lorry_departure,0.0,,,,,,,,,,,,,,16.08638127734586,20.0,0.0,"[21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40]",,
machine_processing,0.0,,,,0.0,,Machine B,41.0,16.019714610679195,16.103047944012527,0.08333333333333215,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine A,42.0,16.019714610679195,16.103047944012527,0.08333333333333215,,,,,,,,,
warehouse_get,16.103047944012527,,16.103047944012527,1.0,0.0,257.0,,,,,,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine C,41.0,16.103047944012527,16.169714610679193,0.06666666666666643,,,,,,,,,
order_completed,16.169714610679193,41.0,16.169714610679193,,,,,,,,,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine B,42.0,16.103047944012527,16.18638127734586,0.08333333333333215,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine A,43.0,16.103047944012527,16.18638127734586,0.08333333333333215,,,,,,,,,
warehouse_get,16.18638127734586,,16.18638127734586,1.0,0.0,256.0,,,,,,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine C,42.0,16.18638127734586,16.253047944012526,0.06666666666666643,,,,,,,,,
order_completed,16.253047944012526,42.0,16.253047944012526,,,,,,,,,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine B,43.0,16.18638127734586,16.26971461067919,0.08333333333333215,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine A,44.0,16.18638127734586,16.26971461067919,0.08333333333333215,,,,,,,,,
warehouse_get,16.26971461067919,,16.26971461067919,1.0,0.0,255.0,,,,,,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine C,43.0,16.26971461067919,16.336381277345858,0.06666666666666643,,,,,,,,,
order_completed,16.336381277345858,43.0,16.336381277345858,,,,,,,,,,,,,,,,,
order_arrival,16.34191391739215,114.0,16.34191391739215,,,,,,,,,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine B,44.0,16.26971461067919,16.353047944012523,0.08333333333333215,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine A,45.0,16.26971461067919,16.353047944012523,0.08333333333333215,,,,,,,,,
warehouse_get,16.353047944012523,,16.353047944012523,1.0,0.0,254.0,,,,,,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine C,44.0,16.353047944012523,16.41971461067919,0.06666666666666643,,,,,,,,,
order_completed,16.41971461067919,44.0,16.41971461067919,,,,,,,,,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine B,45.0,16.353047944012523,16.436381277345856,0.08333333333333215,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine A,46.0,16.353047944012523,16.436381277345856,0.08333333333333215,,,,,,,,,
warehouse_get,16.436381277345856,,16.436381277345856,1.0,0.0,253.0,,,,,,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine C,45.0,16.436381277345856,16.503047944012522,0.06666666666666643,,,,,,,,,
order_completed,16.503047944012522,45.0,16.503047944012522,,,,,,,,,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine B,46.0,16.436381277345856,16.519714610679188,0.08333333333333215,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine A,47.0,16.436381277345856,16.519714610679188,0.08333333333333215,,,,,,,,,
warehouse_get,16.519714610679188,,16.519714610679188,1.0,0.0,252.0,,,,,,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine C,46.0,16.519714610679188,16.586381277345854,0.06666666666666643,,,,,,,,,
order_completed,16.586381277345854,46.0,16.586381277345854,,,,,,,,,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine B,47.0,16.519714610679188,16.60304794401252,0.08333333333333215,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine A,48.0,16.519714610679188,16.60304794401252,0.08333333333333215,,,,,,,,,
warehouse_get,16.60304794401252,,16.60304794401252,1.0,0.0,251.0,,,,,,,,,,,,,,
order_arrival,16.609184274711275,115.0,16.609184274711275,,,,,,,,,,,,,,,,,
order_arrival,16.664304390534582,116.0,16.664304390534582,,,,,,,,,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine C,47.0,16.60304794401252,16.669714610679186,0.06666666666666643,,,,,,,,,
order_completed,16.669714610679186,47.0,16.669714610679186,,,,,,,,,,,,,,,,,
order_arrival,16.673254975505394,117.0,16.673254975505394,,,,,,,,,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine B,48.0,16.60304794401252,16.686381277345852,0.08333333333333215,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine A,49.0,16.60304794401252,16.686381277345852,0.08333333333333215,,,,,,,,,
warehouse_get,16.686381277345852,,16.686381277345852,1.0,0.0,250.0,,,,,,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine C,48.0,16.686381277345852,16.75304794401252,0.06666666666666643,,,,,,,,,
order_completed,16.75304794401252,48.0,16.75304794401252,,,,,,,,,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine B,49.0,16.686381277345852,16.769714610679184,0.08333333333333215,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine A,50.0,16.686381277345852,16.769714610679184,0.08333333333333215,,,,,,,,,
warehouse_get,16.769714610679184,,16.769714610679184,1.0,0.0,249.0,,,,,,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine C,49.0,16.769714610679184,16.83638127734585,0.06666666666666643,,,,,,,,,
order_completed,16.83638127734585,49.0,16.83638127734585,,,,,,,,,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine B,50.0,16.769714610679184,16.853047944012516,0.08333333333333215,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine A,51.0,16.769714610679184,16.853047944012516,0.08333333333333215,,,,,,,,,
warehouse_get,16.853047944012516,,16.853047944012516,1.0,0.0,248.0,,,,,,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine C,50.0,16.853047944012516,16.919714610679183,0.06666666666666643,,,,,,,,,
order_completed,16.919714610679183,50.0,16.919714610679183,,,,,,,,,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine B,51.0,16.853047944012516,16.93638127734585,0.08333333333333215,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine A,52.0,16.853047944012516,16.93638127734585,0.08333333333333215,,,,,,,,,
warehouse_get,16.93638127734585,,16.93638127734585,1.0,0.0,247.0,,,,,,,,,,,,,,
order_arrival,16.988826913407113,118.0,16.988826913407113,,,,,,,,,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine C,51.0,16.93638127734585,17.003047944012515,0.06666666666666643,,,,,,,,,
order_completed,17.003047944012515,51.0,17.003047944012515,,,,,,,,,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine B,52.0,16.93638127734585,17.01971461067918,0.08333333333333215,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine A,53.0,16.93638127734585,17.01971461067918,0.08333333333333215,,,,,,,,,
warehouse_get,17.01971461067918,,17.01971461067918,1.0,0.0,246.0,,,,,,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine C,52.0,17.01971461067918,17.086381277345847,0.06666666666666643,,,,,,,,,
order_completed,17.086381277345847,52.0,17.086381277345847,,,,,,,,,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine B,53.0,17.01971461067918,17.103047944012513,0.08333333333333215,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine A,54.0,17.01971461067918,17.103047944012513,0.08333333333333215,,,,,,,,,
warehouse_get,17.103047944012513,,17.103047944012513,1.0,0.0,245.0,,,,,,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine C,53.0,17.103047944012513,17.16971461067918,0.06666666666666643,,,,,,,,,
order_completed,17.16971461067918,53.0,17.16971461067918,,,,,,,,,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine B,54.0,17.103047944012513,17.186381277345845,0.08333333333333215,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine A,55.0,17.103047944012513,17.186381277345845,0.08333333333333215,,,,,,,,,
warehouse_get,17.186381277345845,,17.186381277345845,1.0,0.0,244.0,,,,,,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine C,54.0,17.186381277345845,17.25304794401251,0.06666666666666643,,,,,,,,,
order_completed,17.25304794401251,54.0,17.25304794401251,,,,,,,,,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine B,55.0,17.186381277345845,17.269714610679177,0.08333333333333215,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine A,56.0,17.186381277345845,17.269714610679177,0.08333333333333215,,,,,,,,,
warehouse_get,17.269714610679177,,17.269714610679177,1.0,0.0,243.0,,,,,,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine C,55.0,17.269714610679177,17.336381277345843,0.06666666666666643,,,,,,,,,
order_completed,17.336381277345843,55.0,17.336381277345843,,,,,,,,,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine B,56.0,17.269714610679177,17.35304794401251,0.08333333333333215,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine A,57.0,17.269714610679177,17.35304794401251,0.08333333333333215,,,,,,,,,
warehouse_get,17.35304794401251,,17.35304794401251,1.0,0.0,242.0,,,,,,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine C,56.0,17.35304794401251,17.419714610679176,0.06666666666666643,,,,,,,,,
order_completed,17.419714610679176,56.0,17.419714610679176,,,,,,,,,,,,,,,,,
order_arrival,17.42930340707195,119.0,17.42930340707195,,,,,,,,,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine B,57.0,17.35304794401251,17.43638127734584,0.08333333333333215,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine A,58.0,17.35304794401251,17.43638127734584,0.08333333333333215,,,,,,,,,
warehouse_get,17.43638127734584,,17.43638127734584,1.0,0.0,241.0,,,,,,,,,,,,,,
order_arrival,17.44273525068731,120.0,17.44273525068731,,,,,,,,,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine C,57.0,17.43638127734584,17.503047944012508,0.06666666666666643,,,,,,,,,
order_completed,17.503047944012508,57.0,17.503047944012508,,,,,,,,,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine B,58.0,17.43638127734584,17.519714610679173,0.08333333333333215,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine A,59.0,17.43638127734584,17.519714610679173,0.08333333333333215,,,,,,,,,
warehouse_get,17.519714610679173,,17.519714610679173,1.0,0.0,240.0,,,,,,,,,,,,,,
order_arrival,17.542562269663364,121.0,17.542562269663364,,,,,,,,,,,,,,,,,
order_arrival,17.55332091418246,122.0,17.55332091418246,,,,,,,,,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine C,58.0,17.519714610679173,17.58638127734584,0.06666666666666643,,,,,,,,,
order_completed,17.58638127734584,58.0,17.58638127734584,,,,,,,,,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine B,59.0,17.519714610679173,17.603047944012506,0.08333333333333215,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine A,60.0,17.519714610679173,17.603047944012506,0.08333333333333215,,,,,,,,,
warehouse_get,17.603047944012506,,17.603047944012506,1.0,0.0,239.0,,,,,,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine C,59.0,17.603047944012506,17.669714610679172,0.06666666666666643,,,,,,,,,
order_completed,17.669714610679172,59.0,17.669714610679172,,,,,,,,,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine B,60.0,17.603047944012506,17.686381277345838,0.08333333333333215,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine A,61.0,17.603047944012506,17.686381277345838,0.08333333333333215,,,,,,,,,
warehouse_get,17.686381277345838,,17.686381277345838,1.0,0.0,238.0,,,,,,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine C,60.0,17.686381277345838,17.753047944012504,0.06666666666666643,,,,,,,,,
order_completed,17.753047944012504,60.0,17.753047944012504,,,,,,,,,,,,,,,,,
order_arrival,17.7677651937448,123.0,17.7677651937448,,,,,,,,,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine B,61.0,17.686381277345838,17.76971461067917,0.08333333333333215,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine A,62.0,17.686381277345838,17.76971461067917,0.08333333333333215,,,,,,,,,
warehouse_get,17.76971461067917,,17.76971461067917,1.0,0.0,237.0,,,,,,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine C,61.0,17.76971461067917,17.836381277345836,0.06666666666666643,,,,,,,,,
order_completed,17.836381277345836,61.0,17.836381277345836,,,,,,,,,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine B,62.0,17.76971461067917,17.853047944012502,0.08333333333333215,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine A,63.0,17.76971461067917,17.853047944012502,0.08333333333333215,,,,,,,,,
warehouse_get,17.853047944012502,,17.853047944012502,1.0,0.0,236.0,,,,,,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine C,62.0,17.853047944012502,17.91971461067917,0.06666666666666643,,,,,,,,,
order_completed,17.91971461067917,62.0,17.91971461067917,,,,,,,,,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine B,63.0,17.853047944012502,17.936381277345834,0.08333333333333215,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine A,64.0,17.853047944012502,17.936381277345834,0.08333333333333215,,,,,,,,,
warehouse_get,17.936381277345834,,17.936381277345834,1.0,0.0,235.0,,,,,,,,,,,,,,
order_arrival,17.985524220759977,124.0,17.985524220759977,,,,,,,,,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine C,63.0,17.936381277345834,18.0030479440125,0.06666666666666643,,,,,,,,,
order_completed,18.0030479440125,63.0,18.0030479440125,,,,,,,,,,,,,,,,,
order_arrival,18.00613645321744,125.0,18.00613645321744,,,,,,,,,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine B,64.0,17.936381277345834,18.019714610679166,0.08333333333333215,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine A,65.0,17.936381277345834,18.019714610679166,0.08333333333333215,,,,,,,,,
warehouse_get,18.019714610679166,,18.019714610679166,1.0,0.0,234.0,,,,,,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine C,64.0,18.019714610679166,18.086381277345833,0.06666666666666643,,,,,,,,,
order_completed,18.086381277345833,64.0,18.086381277345833,,,,,,,,,,,,,,,,,
lorry_departure,0.0,,,,,,,,,,,,,,18.08638127734586,20.0,0.0,"[41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60]",,
order_arrival,18.10287070683783,126.0,18.10287070683783,,,,,,,,,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine B,65.0,18.019714610679166,18.1030479440125,0.08333333333333215,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine A,66.0,18.019714610679166,18.1030479440125,0.08333333333333215,,,,,,,,,
warehouse_get,18.1030479440125,,18.1030479440125,1.0,0.0,233.0,,,,,,,,,,,,,,
order_arrival,18.149064981174998,127.0,18.149064981174998,,,,,,,,,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine C,65.0,18.1030479440125,18.169714610679165,0.06666666666666643,,,,,,,,,
order_completed,18.169714610679165,65.0,18.169714610679165,,,,,,,,,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine B,66.0,18.1030479440125,18.18638127734583,0.08333333333333215,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine A,67.0,18.1030479440125,18.18638127734583,0.08333333333333215,,,,,,,,,
warehouse_get,18.18638127734583,,18.18638127734583,1.0,0.0,232.0,,,,,,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine C,66.0,18.18638127734583,18.253047944012497,0.06666666666666643,,,,,,,,,
order_completed,18.253047944012497,66.0,18.253047944012497,,,,,,,,,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine B,67.0,18.18638127734583,18.269714610679163,0.08333333333333215,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine A,68.0,18.18638127734583,18.269714610679163,0.08333333333333215,,,,,,,,,
warehouse_get,18.269714610679163,,18.269714610679163,1.0,0.0,231.0,,,,,,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine C,67.0,18.269714610679163,18.33638127734583,0.06666666666666643,,,,,,,,,
order_completed,18.33638127734583,67.0,18.33638127734583,,,,,,,,,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine B,68.0,18.269714610679163,18.353047944012495,0.08333333333333215,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine A,69.0,18.269714610679163,18.353047944012495,0.08333333333333215,,,,,,,,,
warehouse_get,18.353047944012495,,18.353047944012495,1.0,0.0,230.0,,,,,,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine C,68.0,18.353047944012495,18.41971461067916,0.06666666666666643,,,,,,,,,
order_completed,18.41971461067916,68.0,18.41971461067916,,,,,,,,,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine B,69.0,18.353047944012495,18.436381277345827,0.08333333333333215,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine A,70.0,18.353047944012495,18.436381277345827,0.08333333333333215,,,,,,,,,
warehouse_get,18.436381277345827,,18.436381277345827,1.0,0.0,229.0,,,,,,,,,,,,,,
order_arrival,18.457932063816596,128.0,18.457932063816596,,,,,,,,,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine C,69.0,18.436381277345827,18.503047944012494,0.06666666666666643,,,,,,,,,
order_completed,18.503047944012494,69.0,18.503047944012494,,,,,,,,,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine B,70.0,18.436381277345827,18.51971461067916,0.08333333333333215,,,,,,,,,
